week, cumTotOrders, cumCusOrders, cumStoreOrders, cumCost, curTotOrders, curCusOrders, curStoreOrders, curCost, currentCount
1, 1958015, 1118445, 839570, 8393637.41709773, 66, 36, 30, 300.32698827717985, 37
51, 1958096, 1118476, 839620, 8393953.717097731, 81, 31, 50, 316.3, 32
1, 1958171, 1118511, 839660, 8394264.10019337, 75, 35, 40, 310.38309563827124, 36
1, 1958221, 1118561, 839660, 8394545.014988218, 50, 50, 0, 280.9147948472494, 50
1, 1958264, 1118604, 839660, 8394814.689948421, 43, 43, 0, 269.6749602031015, 43
1, 1958340, 1118640, 839700, 8395126.249120794, 76, 36, 40, 311.5591723737189, 37
51, 1958454, 1118674, 839780, 8395473.007108485, 114, 34, 80, 346.75798769167545, 36
1, 1958493, 1118713, 839780, 8395735.70704843, 39, 39, 0, 262.6999399439383, 39
1, 1958574, 1118754, 839820, 8396053.00704843, 81, 41, 40, 317.3, 42
1, 1958638, 1118788, 839850, 8396350.749760905, 64, 34, 30, 297.742712474619, 35
51, 1958733, 1118833, 839900, 8396682.048325041, 95, 45, 50, 331.2985641352145, 46
1, 1958776, 1118876, 839900, 8396951.723285245, 43, 43, 0, 269.6749602031015, 43
1, 1958839, 1118909, 839930, 8397248.15460997, 63, 33, 30, 296.43132472612575, 34
1, 1958885, 1118955, 839930, 8397522.783678684, 46, 46, 0, 274.6290687140218, 46
51, 1959010, 1118990, 840020, 8397878.353831172, 125, 35, 90, 355.57015248821097, 37
1, 1959087, 1119037, 840050, 8398192.079494938, 77, 47, 30, 313.72566376652986, 48
1, 1959123, 1119073, 840050, 8398449.228469217, 36, 36, 0, 257.1489742783178, 36
1, 1959237, 1119117, 840120, 8398796.986456908, 114, 44, 70, 347.75798769167545, 46
1, 1959276, 1119156, 840120, 8399059.686396852, 39, 39, 0, 262.6999399439383, 39
51, 1959360, 1119190, 840170, 8399379.326407256, 84, 34, 50, 319.64001040350905, 35
1, 1959407, 1119237, 840170, 8399655.559457125, 47, 47, 0, 276.2330498695885, 47
1, 1959481, 1119271, 840210, 8399964.756665893, 74, 34, 40, 309.1972087668518, 35
1, 1959556, 1119316, 840240, 8400276.139761532, 75, 45, 30, 311.38309563827124, 46
51, 1959651, 1119361, 840290, 8400607.438325668, 95, 45, 50, 331.2985641352145, 46
1, 1959697, 1119407, 840290, 8400882.067394381, 46, 46, 0, 274.6290687140218, 46
1, 1959741, 1119451, 840290, 8401153.418352071, 44, 44, 0, 271.35095769013947, 44
51, 1959870, 1119490, 840380, 8401512.431952562, 129, 39, 90, 359.01360049114555, 41
1, 1959937, 1119527, 840410, 8401814.03250782, 67, 37, 30, 301.6005552576305, 38
1, 1959976, 1119566, 840410, 8402076.732447764, 39, 39, 0, 262.6999399439383, 39
1, 1960054, 1119604, 840450, 8402390.615234384, 78, 38, 40, 313.8827866200841, 39
51, 1960138, 1119638, 840500, 8402710.255244788, 84, 34, 50, 319.64001040350905, 35
1, 1960180, 1119680, 840500, 8402978.22823429, 42, 42, 0, 267.97298950218305, 42
1, 1960219, 1119719, 840500, 8403240.928174233, 39, 39, 0, 262.6999399439383, 39
1, 1960293, 1119763, 840530, 8403551.125383, 74, 44, 30, 310.1972087668518, 45
51, 1960377, 1119797, 840580, 8403870.765393404, 84, 34, 50, 319.64001040350905, 35
1, 1960463, 1119843, 840620, 8404193.591558052, 86, 46, 40, 322.82616464756694, 47
1, 1960502, 1119882, 840620, 8404456.291497996, 39, 39, 0, 262.6999399439383, 39
1, 1960617, 1119927, 840690, 8404804.963715058, 115, 45, 70, 348.6722170622053, 47
51, 1960702, 1119962, 840740, 8405125.700742729, 85, 35, 50, 320.73702767108114, 36
1, 1960740, 1120000, 840740, 8405386.583122348, 38, 38, 0, 260.88237961983884, 38
1, 1960764, 1120024, 840740, 8405617.719506288, 24, 24, 0, 231.13638394006432, 24
51, 1960888, 1120058, 840830, 8405972.418902837, 124, 34, 90, 354.6993965481514, 36
1, 1960957, 1120097, 840860, 8406276.531044547, 69, 39, 30, 304.1121417102006, 40
1, 1961000, 1120140, 840860, 8406546.20600475, 43, 43, 0, 269.6749602031015, 43
1, 1961081, 1120181, 840900, 8406863.50600475, 81, 41, 40, 317.3, 42
51, 1961172, 1120222, 840950, 8407190.66506669, 91, 41, 50, 327.1590619387661, 42
1, 1961212, 1120262, 840950, 8407455.151752627, 40, 40, 0, 264.4866859365871, 40
1, 1961250, 1120300, 840950, 8407716.034132246, 38, 38, 0, 260.88237961983884, 38
1, 1961322, 1120342, 840980, 8408023.82919527, 72, 42, 30, 307.79506302439404, 43
51, 1961450, 1120380, 841070, 8408381.987761373, 128, 38, 90, 358.1585661014858, 40
1, 1961484, 1120414, 841070, 8408635.26140165, 34, 34, 0, 253.2736402766418, 34
1, 1961526, 1120456, 841070, 8408903.234391151, 42, 42, 0, 267.97298950218305, 42
1, 1961597, 1120497, 841100, 8409209.81270197, 71, 41, 30, 306.57831081870995, 42
1, 1961639, 1120539, 841100, 8409477.785691472, 42, 42, 0, 267.97298950218305, 42
51, 1961767, 1120577, 841190, 8409835.944257574, 128, 38, 90, 358.1585661014858, 40
1, 1961811, 1120621, 841190, 8410107.295215264, 44, 44, 0, 271.35095769013947, 44
1, 1961849, 1120659, 841190, 8410368.177594883, 38, 38, 0, 260.88237961983884, 38
51, 1961937, 1120697, 841240, 8410692.159026245, 88, 38, 50, 323.98143136087856, 39
1, 1962042, 1120732, 841310, 8411031.467613539, 105, 35, 70, 339.30858729436795, 37
1, 1962094, 1120784, 841310, 8411315.402574968, 52, 52, 0, 283.93496142826496, 52
51, 1962210, 1120820, 841390, 8411663.984378459, 116, 36, 80, 348.5818034911291, 38
1, 1962280, 1120850, 841430, 8411968.33513931, 70, 30, 40, 304.3507608519078, 31
1, 1962317, 1120887, 841430, 8412227.367710765, 37, 37, 0, 259.03257145596604, 37
1, 1962391, 1120931, 841460, 8412537.564919533, 74, 44, 30, 310.1972087668518, 45
1, 1962473, 1120973, 841500, 8412855.986589376, 82, 42, 40, 318.42166984345636, 43
51, 1962563, 1121013, 841550, 8413182.0936182, 90, 40, 50, 326.1070288241023, 41
1, 1962616, 1121066, 841550, 8413467.51040584, 53, 53, 0, 285.4167876408086, 53
1, 1962724, 1121104, 841620, 8413809.681385387, 108, 38, 70, 342.1709795470626, 40
1, 1962757, 1121137, 841620, 8414060.959558079, 33, 33, 0, 251.27817269284301, 33
51, 1962882, 1121182, 841700, 8414417.529710567, 125, 45, 80, 356.57015248821097, 47
1, 1962927, 1121227, 841700, 8414690.531716978, 45, 45, 0, 273.00200641113514, 45
1, 1962992, 1121262, 841730, 8414989.572868422, 65, 35, 30, 299.04115144336777, 36
1, 1963067, 1121297, 841770, 8415299.95596406, 75, 35, 40, 310.38309563827124, 36
51, 1963154, 1121334, 841820, 8415622.863545058, 87, 37, 50, 322.9075809977351, 38
1, 1963185, 1121365, 841820, 8415870.024651235, 31, 31, 0, 247.1611061770567, 31
1, 1963288, 1121398, 841890, 8416207.397901291, 103, 33, 70, 337.37325005549695, 35
51, 1963382, 1121442, 841940, 8416537.67162714, 94, 44, 50, 330.273725847777, 45
1, 1963413, 1121473, 841940, 8416784.832733316, 31, 31, 0, 247.1611061770567, 31
1, 1963462, 1121522, 841940, 8417064.207864422, 49, 49, 0, 279.3751311064591, 49
1, 1963536, 1121556, 841980, 8417373.40507319, 74, 34, 40, 309.1972087668518, 35
1, 1963608, 1121598, 842010, 8417681.200136214, 72, 42, 30, 307.79506302439404, 43
51, 1963737, 1121637, 842100, 8418040.213736705, 129, 39, 90, 359.01360049114555, 41
1, 1963764, 1121664, 842100, 8418278.564442402, 27, 27, 0, 238.35070569547776, 27
1, 1963802, 1121702, 842100, 8418539.446822021, 38, 38, 0, 260.88237961983884, 38
1, 1963869, 1121739, 842130, 8418841.047377279, 67, 37, 30, 301.6005552576305, 38
51, 1963958, 1121778, 842180, 8419166.095242843, 89, 39, 50, 325.0478655640733, 40
1, 1964034, 1121814, 842220, 8419477.654415216, 76, 36, 40, 311.5591723737189, 37
1, 1964108, 1121858, 842250, 8419787.851623984, 74, 44, 30, 310.1972087668518, 45
1, 1964148, 1121898, 842250, 8420052.338309921, 40, 40, 0, 264.4866859365871, 40
51, 1964307, 1121937, 842370, 8420432.537172394, 159, 39, 120, 380.1988624723894, 42
1, 1964354, 1121984, 842370, 8420708.770222263, 47, 47, 0, 276.2330498695885, 47
1, 1964397, 1122027, 842370, 8420978.445182467, 43, 43, 0, 269.6749602031015, 43
1, 1964462, 1122062, 842400, 8421277.48633391, 65, 35, 30, 299.04115144336777, 36
51, 1964590, 1122100, 842490, 8421635.644900013, 128, 38, 90, 358.1585661014858, 40
1, 1964619, 1122129, 842490, 8421878.504478723, 29, 29, 0, 242.8595787106084, 29
1, 1964683, 1122163, 842520, 8422176.247191198, 64, 34, 30, 297.742712474619, 35
1, 1964717, 1122197, 842520, 8422429.520831475, 34, 34, 0, 253.2736402766418, 34
51, 1964813, 1122243, 842570, 8422761.83774749, 96, 46, 50, 332.31691601465747, 47
1, 1964891, 1122281, 842610, 8423075.72053411, 78, 38, 40, 313.8827866200841, 39
1, 1964924, 1122314, 842610, 8423326.998706803, 33, 33, 0, 251.27817269284301, 33
1, 1965035, 1122355, 842680, 8423671.985424843, 111, 41, 70, 344.9867180408456, 43
51, 1965117, 1122387, 842730, 8423989.407094685, 82, 32, 50, 317.42166984345636, 33
1, 1965160, 1122430, 842730, 8424259.082054889, 43, 43, 0, 269.6749602031015, 43
1, 1965192, 1122462, 842730, 8424508.323477888, 32, 32, 0, 249.24142300054422, 32
1, 1965244, 1122514, 842730, 8424792.258439317, 52, 52, 0, 283.93496142826496, 52
1, 1965346, 1122546, 842800, 8425128.655622099, 102, 32, 70, 336.39718278112656, 34
51, 1965440, 1122590, 842850, 8425458.929347947, 94, 44, 50, 330.273725847777, 45
1, 1965477, 1122627, 842850, 8425717.961919403, 37, 37, 0, 259.03257145596604, 37
1, 1965560, 1122680, 842880, 8426038.496867333, 83, 53, 30, 320.5349479292333, 54
1, 1965646, 1122726, 842920, 8426361.32303198, 86, 46, 40, 322.82616464756694, 47
51, 1965730, 1122760, 842970, 8426680.963042384, 84, 34, 50, 319.64001040350905, 35
1, 1965797, 1122797, 843000, 8426982.563597642, 67, 37, 30, 301.6005552576305, 38
1, 1965838, 1122838, 843000, 8427248.807551086, 41, 41, 0, 266.24395344352433, 41
1, 1965911, 1122881, 843030, 8427557.808829656, 73, 43, 30, 309.00127856917646, 44
51, 1965996, 1122916, 843080, 8427878.545857327, 85, 35, 50, 320.73702767108114, 36
1, 1966074, 1122954, 843120, 8428192.428643947, 78, 38, 40, 313.8827866200841, 39
1, 1966111, 1122991, 843120, 8428451.461215403, 37, 37, 0, 259.03257145596604, 37
1, 1966191, 1123041, 843150, 8428768.630971648, 80, 50, 30, 317.1697562442441, 51
51, 1966272, 1123072, 843200, 8429084.930971649, 81, 31, 50, 316.3, 32
1, 1966309, 1123109, 843200, 8429343.963543104, 37, 37, 0, 259.03257145596604, 37
1, 1966384, 1123144, 843240, 8429654.346638743, 75, 35, 40, 310.38309563827124, 36
1, 1966431, 1123191, 843240, 8429930.579688612, 47, 47, 0, 276.2330498695885, 47
51, 1966587, 1123227, 843360, 8430308.491572917, 156, 36, 120, 377.9118843049396, 39
1, 1966626, 1123266, 843360, 8430571.19151286, 39, 39, 0, 262.6999399439383, 39
1, 1966677, 1123317, 843360, 8430853.62602464, 51, 51, 0, 282.43451177837886, 51
1, 1966715, 1123355, 843360, 8431114.508404259, 38, 38, 0, 260.88237961983884, 38
51, 1966840, 1123390, 843450, 8431470.078556746, 125, 35, 90, 355.57015248821097, 37
1, 1966911, 1123431, 843480, 8431776.656867566, 71, 41, 30, 306.57831081870995, 42
1, 1966955, 1123475, 843480, 8432048.007825255, 44, 44, 0, 271.35095769013947, 44
1, 1966993, 1123513, 843480, 8432308.890204875, 38, 38, 0, 260.88237961983884, 38
51, 1967088, 1123558, 843530, 8432640.18876901, 95, 45, 50, 331.2985641352145, 46
1, 1967129, 1123599, 843530, 8432906.432722455, 41, 41, 0, 266.24395344352433, 41
1, 1967206, 1123636, 843570, 8433219.158386221, 77, 37, 40, 312.72566376652986, 38
1, 1967272, 1123672, 843600, 8433519.4853745, 66, 36, 30, 300.32698827717985, 37
51, 1967358, 1123708, 843650, 8433841.311539147, 86, 36, 50, 321.82616464756694, 37
1, 1967434, 1123744, 843690, 8434152.87071152, 76, 36, 40, 311.5591723737189, 37
1, 1967477, 1123787, 843690, 8434422.545671724, 43, 43, 0, 269.6749602031015, 43
51, 1967611, 1123831, 843780, 8434785.778487643, 134, 44, 90, 363.23281591860336, 46
1, 1967692, 1123882, 843810, 8435104.078487644, 81, 51, 30, 318.3, 52
1, 1967739, 1123929, 843810, 8435380.311537514, 47, 47, 0, 276.2330498695885, 47
1, 1967777, 1123967, 843810, 8435641.193917133, 38, 38, 0, 260.88237961983884, 38
51, 1967910, 1124010, 843900, 8436003.590186175, 133, 43, 90, 362.3962690412072, 45
1, 1967946, 1124046, 843900, 8436260.739160454, 36, 36, 0, 257.1489742783178, 36
1, 1967988, 1124088, 843900, 8436528.712149955, 42, 42, 0, 267.97298950218305, 42
1, 1968069, 1124139, 843930, 8436847.012149956, 81, 51, 30, 318.3, 52
51, 1968171, 1124191, 843980, 8437185.309332738, 102, 52, 50, 338.29718278112654, 53
1, 1968216, 1124236, 843980, 8437458.31133915, 45, 45, 0, 273.00200641113514, 45
1, 1968300, 1124280, 844020, 8437778.951349553, 84, 44, 40, 320.64001040350905, 45
1, 1968381, 1124331, 844050, 8438097.251349553, 81, 51, 30, 318.3, 52
51, 1968484, 1124384, 844100, 8438436.524599608, 103, 53, 50, 339.27325005549693, 54
1, 1968594, 1124424, 844170, 8438780.577783655, 110, 40, 70, 344.0531840464366, 42
1, 1968626, 1124456, 844170, 8439029.819206655, 32, 32, 0, 249.24142300054422, 32
51, 1968715, 1124495, 844220, 8439354.867072219, 89, 39, 50, 325.0478655640733, 40
1, 1968754, 1124534, 844220, 8439617.567012163, 39, 39, 0, 262.6999399439383, 39
1, 1968791, 1124571, 844220, 8439876.599583618, 37, 37, 0, 259.03257145596604, 37
1, 1968821, 1124601, 844220, 8440121.63431555, 30, 30, 0, 245.0347319320716, 30
1, 1968920, 1124630, 844290, 8440455.068530103, 99, 29, 70, 333.43421455299045, 31
51, 1969009, 1124669, 844340, 8440780.116395667, 89, 39, 50, 325.0478655640733, 40
1, 1969040, 1124700, 844340, 8441027.277501844, 31, 31, 0, 247.1611061770567, 31
1, 1969112, 1124732, 844380, 8441334.072564868, 72, 32, 40, 306.79506302439404, 33
1, 1969180, 1124770, 844410, 8441636.93473597, 68, 38, 30, 302.86217110259, 39
51, 1969274, 1124814, 844460, 8441967.20846182, 94, 44, 50, 330.273725847777, 45
1, 1969311, 1124851, 844460, 8442226.241033275, 37, 37, 0, 259.03257145596604, 37
1, 1969393, 1124893, 844500, 8442544.662703117, 82, 42, 40, 318.42166984345636, 43
51, 1969484, 1124934, 844550, 8442871.821765056, 91, 41, 50, 327.1590619387661, 42
1, 1969554, 1124974, 844580, 8443177.172525907, 70, 40, 30, 305.3507608519078, 41
1, 1969637, 1125017, 844620, 8443496.707473837, 83, 43, 40, 319.5349479292333, 44
51, 1969723, 1125053, 844670, 8443818.533638485, 86, 36, 50, 321.82616464756694, 37
1, 1969762, 1125092, 844670, 8444081.233578429, 39, 39, 0, 262.6999399439383, 39
1, 1969809, 1125139, 844670, 8444357.466628298, 47, 47, 0, 276.2330498695885, 47
1, 1969887, 1125177, 844710, 8444671.349414919, 78, 38, 40, 313.8827866200841, 39
51, 1970004, 1125214, 844790, 8445020.836231718, 117, 37, 80, 349.4868167986058, 39
1, 1970089, 1125259, 844830, 8445342.573259389, 85, 45, 40, 321.73702767108114, 46
1, 1970149, 1125289, 844860, 8445634.98902776, 60, 30, 30, 292.41576837137404, 31
1, 1970192, 1125332, 844860, 8445904.663987964, 43, 43, 0, 269.6749602031015, 43
51, 1970278, 1125368, 844910, 8446226.490152612, 86, 36, 50, 321.82616464756694, 37
1, 1970348, 1125408, 844940, 8446531.840913463, 70, 40, 30, 305.3507608519078, 41
1, 1970429, 1125449, 844980, 8446849.140913464, 81, 41, 40, 317.3, 42
51, 1970529, 1125499, 845030, 8447185.46867948, 100, 50, 50, 336.327766016838, 51
1, 1970616, 1125546, 845070, 8447509.376260478, 87, 47, 40, 323.9075809977351, 48
1, 1970652, 1125582, 845070, 8447766.525234757, 36, 36, 0, 257.1489742783178, 36
1, 1970717, 1125617, 845100, 8448065.5663862, 65, 35, 30, 299.04115144336777, 36
1, 1970796, 1125656, 845140, 8448380.59713633, 79, 39, 40, 315.03075013013313, 40
51, 1970884, 1125694, 845190, 8448704.578567691, 88, 38, 50, 323.98143136087856, 39
1, 1970970, 1125740, 845230, 8449027.40473234, 86, 46, 40, 322.82616464756694, 47
1, 1971014, 1125784, 845230, 8449298.755690029, 44, 44, 0, 271.35095769013947, 44
1, 1971126, 1125826, 845300, 8449644.67100237, 112, 42, 70, 345.91531233955715, 44
51, 1971220, 1125870, 845350, 8449974.944728218, 94, 44, 50, 330.273725847777, 45
1, 1971326, 1125906, 845420, 8450315.212771827, 106, 36, 70, 340.2680436096278, 38
1, 1971370, 1125950, 845420, 8450586.563729517, 44, 44, 0, 271.35095769013947, 44
1, 1971451, 1125991, 845460, 8450903.863729518, 81, 41, 40, 317.3, 42
51, 1971539, 1126029, 845510, 8451227.84516088, 88, 38, 50, 323.98143136087856, 39
1, 1971611, 1126061, 845550, 8451534.640223904, 72, 32, 40, 306.79506302439404, 33
1, 1971649, 1126099, 845550, 8451795.522603523, 38, 38, 0, 260.88237961983884, 38
1, 1971740, 1126160, 845580, 8452124.681665462, 91, 61, 30, 329.1590619387661, 62
1, 1971812, 1126192, 845620, 8452431.476728486, 72, 32, 40, 306.79506302439404, 33
51, 1971901, 1126231, 845670, 8452756.52459405, 89, 39, 50, 325.0478655640733, 40
1, 1971943, 1126273, 845670, 8453024.497583551, 42, 42, 0, 267.97298950218305, 42
1, 1972023, 1126313, 845710, 8453340.667339796, 80, 40, 40, 316.1697562442441, 41
1, 1972102, 1126362, 845740, 8453656.698089926, 79, 49, 30, 316.03075013013313, 50
51, 1972196, 1126406, 845790, 8453986.971815774, 94, 44, 50, 330.273725847777, 45
1, 1972276, 1126446, 845830, 8454303.14157202, 80, 40, 40, 316.1697562442441, 41
1, 1972320, 1126490, 845830, 8454574.492529709, 44, 44, 0, 271.35095769013947, 44
1, 1972396, 1126526, 845870, 8454886.051702082, 76, 36, 40, 311.5591723737189, 37
51, 1972487, 1126567, 845920, 8455213.21076402, 91, 41, 50, 327.1590619387661, 42
1, 1972550, 1126600, 845950, 8455509.642088747, 63, 33, 30, 296.43132472612575, 34
1, 1972595, 1126645, 845950, 8455782.644095158, 45, 45, 0, 273.00200641113514, 45
51, 1972711, 1126681, 846030, 8456131.22589865, 116, 36, 80, 348.5818034911291, 38
1, 1972788, 1126718, 846070, 8456443.951562416, 77, 37, 40, 312.72566376652986, 38
1, 1972835, 1126765, 846070, 8456720.184612285, 47, 47, 0, 276.2330498695885, 47
51, 1972922, 1126802, 846120, 8457043.092193283, 87, 37, 50, 322.9075809977351, 38
1, 1972953, 1126833, 846120, 8457290.25329946, 31, 31, 0, 247.1611061770567, 31
1, 1973024, 1126874, 846150, 8457596.83161028, 71, 41, 30, 306.57831081870995, 42
1, 1973107, 1126917, 846190, 8457916.366558209, 83, 43, 40, 319.5349479292333, 44
51, 1973201, 1126961, 846240, 8458246.640284058, 94, 44, 50, 330.273725847777, 45
1, 1973236, 1126996, 846240, 8458501.870211968, 35, 35, 0, 255.22992790977875, 35
1, 1973347, 1127037, 846310, 8458846.856930008, 111, 41, 70, 344.9867180408456, 43
1, 1973392, 1127082, 846310, 8459119.85893642, 45, 45, 0, 273.00200641113514, 45
51, 1973507, 1127117, 846390, 8459467.531153481, 115, 35, 80, 347.6722170622053, 37
1, 1973592, 1127162, 846430, 8459789.268181153, 85, 45, 40, 321.73702767108114, 46
1, 1973640, 1127210, 846430, 8460067.082983743, 48, 48, 0, 277.8148025904985, 48
1, 1973668, 1127238, 846430, 8460307.715647122, 28, 28, 0, 240.63266337912057, 28
51, 1973760, 1127280, 846480, 8460635.91974859, 92, 42, 50, 328.20410146824725, 43
1, 1973801, 1127321, 846480, 8460902.163702033, 41, 41, 0, 266.24395344352433, 41
1, 1973910, 1127360, 846550, 8461245.278333534, 109, 39, 70, 343.114631499574, 41
1, 1973950, 1127400, 846550, 8461509.76501947, 40, 40, 0, 264.4866859365871, 40
1, 1973986, 1127436, 846550, 8461766.91399375, 36, 36, 0, 257.1489742783178, 36
51, 1974104, 1127474, 846630, 8462117.30131892, 118, 38, 80, 350.3873251689181, 40
1, 1974150, 1127520, 846630, 8462391.930387633, 46, 46, 0, 274.6290687140218, 46
1, 1974216, 1127556, 846660, 8462692.25737591, 66, 36, 30, 300.32698827717985, 37
1, 1974295, 1127595, 846700, 8463007.28812604, 79, 39, 40, 315.03075013013313, 40
51, 1974386, 1127636, 846750, 8463334.447187979, 91, 41, 50, 327.1590619387661, 42
1, 1974434, 1127684, 846750, 8463612.26199057, 48, 48, 0, 277.8148025904985, 48
1, 1974472, 1127722, 846750, 8463873.144370189, 38, 38, 0, 260.88237961983884, 38
1, 1974558, 1127768, 846790, 8464195.970534837, 86, 46, 40, 322.82616464756694, 47
51, 1974674, 1127804, 846870, 8464544.552338328, 116, 36, 80, 348.5818034911291, 38
1, 1974708, 1127838, 846870, 8464797.825978605, 34, 34, 0, 253.2736402766418, 34
1, 1974751, 1127881, 846870, 8465067.500938809, 43, 43, 0, 269.6749602031015, 43
1, 1974776, 1127906, 846870, 8465301.107736558, 25, 25, 0, 233.60679774997897, 25
51, 1974861, 1127941, 846920, 8465621.844764229, 85, 35, 50, 320.73702767108114, 36
1, 1974939, 1127979, 846960, 8465935.72755085, 78, 38, 40, 313.8827866200841, 39
1, 1975001, 1128011, 846990, 8466230.83417718, 62, 32, 30, 295.1066263296683, 33
1, 1975038, 1128048, 846990, 8466489.866748635, 37, 37, 0, 259.03257145596604, 37
51, 1975130, 1128090, 847040, 8466818.070850102, 92, 42, 50, 328.20410146824725, 43
1, 1975166, 1128126, 847040, 8467075.219824381, 36, 36, 0, 257.1489742783178, 36
1, 1975240, 1128160, 847080, 8467384.417033149, 74, 34, 40, 309.1972087668518, 35
51, 1975366, 1128206, 847160, 8467741.853929032, 126, 46, 80, 357.43689588345075, 48
1, 1975406, 1128246, 847160, 8468006.340614969, 40, 40, 0, 264.4866859365871, 40
1, 1975491, 1128291, 847200, 8468328.07764264, 85, 45, 40, 321.73702767108114, 46
1, 1975536, 1128336, 847200, 8468601.079649052, 45, 45, 0, 273.00200641113514, 45
51, 1975622, 1128372, 847250, 8468922.9058137, 86, 36, 50, 321.82616464756694, 37
1, 1975656, 1128406, 847250, 8469176.179453976, 34, 34, 0, 253.2736402766418, 34
1, 1975727, 1128447, 847280, 8469482.757764796, 71, 41, 30, 306.57831081870995, 42
51, 1975853, 1128483, 847370, 8469839.194660679, 126, 36, 90, 356.43689588345075, 38
1, 1975903, 1128533, 847370, 8470120.109455526, 50, 50, 0, 280.9147948472494, 50
1, 1975983, 1128573, 847410, 8470436.27921177, 80, 40, 40, 316.1697562442441, 41
1, 1976021, 1128611, 847410, 8470697.16159139, 38, 38, 0, 260.88237961983884, 38
51, 1976106, 1128646, 847460, 8471017.898619061, 85, 35, 50, 320.73702767108114, 36
1, 1976175, 1128685, 847490, 8471322.010760771, 69, 39, 30, 304.1121417102006, 40
1, 1976215, 1128725, 847490, 8471586.497446708, 40, 40, 0, 264.4866859365871, 40
1, 1976293, 1128763, 847530, 8471900.380233329, 78, 38, 40, 313.8827866200841, 39
51, 1976385, 1128805, 847580, 8472228.584334796, 92, 42, 50, 328.20410146824725, 43
1, 1976429, 1128849, 847580, 8472499.935292486, 44, 44, 0, 271.35095769013947, 44
1, 1976462, 1128882, 847580, 8472751.213465178, 33, 33, 0, 251.27817269284301, 33
51, 1976626, 1128926, 847700, 8473135.171656014, 164, 44, 120, 383.9581908363381, 47
1, 1976667, 1128967, 847700, 8473401.415609458, 41, 41, 0, 266.24395344352433, 41
1, 1976733, 1129003, 847730, 8473701.742597736, 66, 36, 30, 300.32698827717985, 37
1, 1976774, 1129044, 847730, 8473967.98655118, 41, 41, 0, 266.24395344352433, 41
1, 1976854, 1129084, 847770, 8474284.156307425, 80, 40, 40, 316.1697562442441, 41
51, 1976946, 1129126, 847820, 8474612.360408893, 92, 42, 50, 328.20410146824725, 43
1, 1976980, 1129160, 847820, 8474865.63404917, 34, 34, 0, 253.2736402766418, 34
1, 1977028, 1129208, 847820, 8475143.44885176, 48, 48, 0, 277.8148025904985, 48
51, 1977148, 1129248, 847900, 8475495.623943726, 120, 40, 80, 352.1750919646873, 42
1, 1977183, 1129283, 847900, 8475750.853871636, 35, 35, 0, 255.22992790977875, 35
1, 1977275, 1129335, 847940, 8476080.057973104, 92, 52, 40, 329.20410146824725, 53
51, 1977361, 1129371, 847990, 8476401.884137752, 86, 36, 50, 321.82616464756694, 37
1, 1977415, 1129425, 847990, 8476688.764738835, 54, 54, 0, 286.88060108295343, 54
1, 1977491, 1129461, 848030, 8477000.323911209, 76, 36, 40, 311.5591723737189, 37
51, 1977613, 1129503, 848110, 8477354.269529762, 122, 42, 80, 353.9456185537469, 44
1, 1977645, 1129535, 848110, 8477603.510952761, 32, 32, 0, 249.24142300054422, 32
1, 1977689, 1129579, 848110, 8477874.861910451, 44, 44, 0, 271.35095769013947, 44
1, 1977721, 1129611, 848110, 8478124.10333345, 32, 32, 0, 249.24142300054422, 32
1, 1977821, 1129641, 848180, 8478458.531099468, 100, 30, 70, 334.42776601683795, 32
51, 1977913, 1129683, 848230, 8478786.735200936, 92, 42, 50, 328.20410146824725, 43
1, 1977957, 1129727, 848230, 8479058.086158626, 44, 44, 0, 271.35095769013947, 44
1, 1977989, 1129759, 848230, 8479307.327581625, 32, 32, 0, 249.24142300054422, 32
1, 1978057, 1129797, 848260, 8479610.189752728, 68, 38, 30, 302.86217110259, 39
51, 1978194, 1129844, 848350, 8479975.911074933, 137, 47, 90, 365.72132220485213, 49
1, 1978229, 1129879, 848350, 8480231.141002843, 35, 35, 0, 255.22992790977875, 35
1, 1978281, 1129931, 848350, 8480515.075964272, 52, 52, 0, 283.93496142826496, 52
1, 1978311, 1129961, 848350, 8480760.110696204, 30, 30, 0, 245.0347319320716, 30
1, 1978394, 1130014, 848380, 8481080.645644134, 83, 53, 30, 320.5349479292333, 54
51, 1978526, 1130056, 848470, 8481442.201766562, 132, 42, 90, 361.55612242701943, 44
1, 1978602, 1130102, 848500, 8481754.760938935, 76, 46, 30, 312.5591723737189, 47
1, 1978643, 1130143, 848500, 8482021.004892379, 41, 41, 0, 266.24395344352433, 41
1, 1978709, 1130179, 848530, 8482321.331880657, 66, 36, 30, 300.32698827717985, 37
51, 1978797, 1130217, 848580, 8482645.313312018, 88, 38, 50, 323.98143136087856, 39
1, 1978862, 1130252, 848610, 8482944.354463462, 65, 35, 30, 299.04115144336777, 36
1, 1978940, 1130290, 848650, 8483258.237250082, 78, 38, 40, 313.8827866200841, 39
1, 1978981, 1130331, 848650, 8483524.481203526, 41, 41, 0, 266.24395344352433, 41
1, 1979061, 1130381, 848680, 8483841.650959771, 80, 50, 30, 317.1697562442441, 51
51, 1979137, 1130407, 848730, 8484152.210132144, 76, 26, 50, 310.5591723737189, 27
1, 1979172, 1130442, 848730, 8484407.440060055, 35, 35, 0, 255.22992790977875, 35
1, 1979272, 1130472, 848800, 8484741.867826072, 100, 30, 70, 334.42776601683795, 32
